seqname,paper,context,classification,samplingFrame,legacy_year_approx,collection_date,genbank_collection_date_parsed,genbank_collection_year,genbank_collection_date_precision,geo_loc_name,country,genbank_location,isolation_source,id_inferred_year,id_inferred_location,id_inferred_admin1,id_inferred_admin2,id_inferred_sampling_frame,id_rule_type,id_rule_evidence,best_collection_year,best_location
KC880455,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,13-Apr-2010,2010-04-13,2010,day,Tajikistan: Dushanbe,,Tajikistan: Dushanbe,AFP case,,,,,,,,2010,Tajikistan: Dushanbe
KC880454,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,19-Apr-2010,2010-04-19,2010,day,Tajikistan: Vahdat,,Tajikistan: Vahdat,AFP case,,,,,,,,2010,Tajikistan: Vahdat
KC880453,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,02-May-2010,2010-05-02,2010,day,Tajikistan: Varzob,,Tajikistan: Varzob,AFP case,,,,,,,,2010,Tajikistan: Varzob
KC880452,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,01-Mar-2010,2010-03-01,2010,day,Tajikistan: Rudaki,,Tajikistan: Rudaki,AFP case,,,,,,,,2010,Tajikistan: Rudaki
KC880451,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,19-Apr-2010,2010-04-19,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880450,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,08-Apr-2010,2010-04-08,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880449,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,21-Mar-2010,2010-03-21,2010,day,Tajikistan: Rudaki,,Tajikistan: Rudaki,AFP case,,,,,,,,2010,Tajikistan: Rudaki
KC880448,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,16-Apr-2010,2010-04-16,2010,day,Tajikistan: Hamadoni,,Tajikistan: Hamadoni,AFP case,,,,,,,,2010,Tajikistan: Hamadoni
KC880447,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,12-Aug-2010,2010-08-12,2010,day,Kazakhstan,,Kazakhstan,AFP case,,,,,,,,2010,Kazakhstan
KC880446,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,22-Apr-2010,2010-04-22,2010,day,Tajikistan: Vahdat,,Tajikistan: Vahdat,AFP case,,,,,,,,2010,Tajikistan: Vahdat
KC880445,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,16-Apr-2010,2010-04-16,2010,day,Tajikistan: Rudaki,,Tajikistan: Rudaki,AFP case,,,,,,,,2010,Tajikistan: Rudaki
KC880444,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,18-May-2010,2010-05-18,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880443,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,08-May-2010,2010-05-08,2010,day,Tajikistan: Panj,,Tajikistan: Panj,AFP case,,,,,,,,2010,Tajikistan: Panj
KC880442,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,23-Feb-2010,2010-02-23,2010,day,Tajikistan: Qabodiyon,,Tajikistan: Qabodiyon,AFP case,,,,,,,,2010,Tajikistan: Qabodiyon
KC880441,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,11-May-2010,2010-05-11,2010,day,Tajikistan: Danghara,,Tajikistan: Danghara,AFP case,,,,,,,,2010,Tajikistan: Danghara
KC880440,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,22-Apr-2010,2010-04-22,2010,day,Tajikistan: Rudaki,,Tajikistan: Rudaki,AFP case,,,,,,,,2010,Tajikistan: Rudaki
KC880439,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,01-May-2010,2010-05-01,2010,day,Tajikistan: Rudaki,,Tajikistan: Rudaki,AFP case,,,,,,,,2010,Tajikistan: Rudaki
KC880438,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,03-May-2010,2010-05-03,2010,day,Tajikistan: Vahdat,,Tajikistan: Vahdat,AFP case,,,,,,,,2010,Tajikistan: Vahdat
KC880437,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,06-Jun-2010,2010-06-06,2010,day,Tajikistan: Vahdat,,Tajikistan: Vahdat,AFP case,,,,,,,,2010,Tajikistan: Vahdat
KC880436,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,08-May-2010,2010-05-08,2010,day,Tajikistan: Faizobod,,Tajikistan: Faizobod,AFP case,,,,,,,,2010,Tajikistan: Faizobod
KC880435,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,03-Apr-2010,2010-04-03,2010,day,Tajikistan: Bokhtar,,Tajikistan: Bokhtar,AFP case,,,,,,,,2010,Tajikistan: Bokhtar
KC880434,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,21-May-2010,2010-05-21,2010,day,Tajikistan: Bokhtar,,Tajikistan: Bokhtar,AFP case,,,,,,,,2010,Tajikistan: Bokhtar
KC880433,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,21-May-2010,2010-05-21,2010,day,Tajikistan: Dushanbe,,Tajikistan: Dushanbe,AFP case,,,,,,,,2010,Tajikistan: Dushanbe
KC880432,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,30-Mar-2010,2010-03-30,2010,day,Tajikistan: Shahrtuz,,Tajikistan: Shahrtuz,AFP case,,,,,,,,2010,Tajikistan: Shahrtuz
KC880431,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,30-Mar-2010,2010-03-30,2010,day,Tajikistan: Shahrtuz,,Tajikistan: Shahrtuz,AFP case,,,,,,,,2010,Tajikistan: Shahrtuz
KC880430,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,24-Apr-2010,2010-04-24,2010,day,Tajikistan: Rudaki,,Tajikistan: Rudaki,AFP case,,,,,,,,2010,Tajikistan: Rudaki
KC880429,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,13-May-2010,2010-05-13,2010,day,Tajikistan: Vahdat,,Tajikistan: Vahdat,AFP case,,,,,,,,2010,Tajikistan: Vahdat
KC880428,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,15-May-2010,2010-05-15,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880427,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,11-May-2010,2010-05-11,2010,day,Tajikistan: Khuroson,,Tajikistan: Khuroson,AFP case,,,,,,,,2010,Tajikistan: Khuroson
KC880426,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,04-Apr-2010,2010-04-04,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880425,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,23-May-2010,2010-05-23,2010,day,Tajikistan: Qabodiyon,,Tajikistan: Qabodiyon,AFP case,,,,,,,,2010,Tajikistan: Qabodiyon
KC880424,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,25-Jun-2010,2010-06-25,2010,day,Turkmenistan,,Turkmenistan,AFP case,,,,,,,,2010,Turkmenistan
KC880423,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,09-Apr-2010,2010-04-09,2010,day,Tajikistan: Qabodiyon,,Tajikistan: Qabodiyon,AFP case,,,,,,,,2010,Tajikistan: Qabodiyon
KC880422,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,03-Apr-2010,2010-04-03,2010,day,Tajikistan: Qabodiyon,,Tajikistan: Qabodiyon,AFP case,,,,,,,,2010,Tajikistan: Qabodiyon
KC880421,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,07-Apr-2010,2010-04-07,2010,day,Tajikistan: Qabodiyon,,Tajikistan: Qabodiyon,AFP case,,,,,,,,2010,Tajikistan: Qabodiyon
KC880420,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,09-Apr-2010,2010-04-09,2010,day,Tajikistan: Vahdat,,Tajikistan: Vahdat,AFP case,,,,,,,,2010,Tajikistan: Vahdat
KC880419,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,10-Apr-2010,2010-04-10,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880418,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,23-Apr-2010,2010-04-23,2010,day,Tajikistan: Tursunzoda,,Tajikistan: Tursunzoda,AFP case,,,,,,,,2010,Tajikistan: Tursunzoda
KC880417,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,12-Apr-2010,2010-04-12,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880416,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,29-May-2010,2010-05-29,2010,day,Tajikistan: Shahrtuz,,Tajikistan: Shahrtuz,AFP case,,,,,,,,2010,Tajikistan: Shahrtuz
KC880415,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,31-May-2010,2010-05-31,2010,day,Tajikistan: Rudaki,,Tajikistan: Rudaki,AFP case,,,,,,,,2010,Tajikistan: Rudaki
KC880414,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,15-Apr-2010,2010-04-15,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880413,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,22-Apr-2010,2010-04-22,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880412,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,13-Apr-2010,2010-04-13,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880411,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,08-Apr-2010,2010-04-08,2010,day,Tajikistan: Shahrinaw,,Tajikistan: Shahrinaw,AFP case,,,,,,,,2010,Tajikistan: Shahrinaw
KC880410,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,30-Mar-2010,2010-03-30,2010,day,Tajikistan: Qabodiyon,,Tajikistan: Qabodiyon,AFP case,,,,,,,,2010,Tajikistan: Qabodiyon
KC880409,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,10-Mar-2010,2010-03-10,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880408,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,13-Mar-2010,2010-03-13,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880407,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,05-May-2010,2010-05-05,2010,day,Tajikistan: Jilikul,,Tajikistan: Jilikul,AFP case,,,,,,,,2010,Tajikistan: Jilikul
KC880406,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,31-Mar-2010,2010-03-31,2010,day,Tajikistan: Qabodiyon,,Tajikistan: Qabodiyon,AFP case,,,,,,,,2010,Tajikistan: Qabodiyon
KC880405,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,08-Apr-2010,2010-04-08,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880404,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,14-Apr-2010,2010-04-14,2010,day,Tajikistan: Vahdat,,Tajikistan: Vahdat,AFP case,,,,,,,,2010,Tajikistan: Vahdat
KC880403,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,01-Apr-2010,2010-04-01,2010,day,Tajikistan: Dushanbe,,Tajikistan: Dushanbe,AFP case,,,,,,,,2010,Tajikistan: Dushanbe
KC880402,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,19-Apr-2010,2010-04-19,2010,day,Tajikistan: Rasht,,Tajikistan: Rasht,AFP case,,,,,,,,2010,Tajikistan: Rasht
KC880401,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,18-Apr-2010,2010-04-18,2010,day,Tajikistan: Dushanbe,,Tajikistan: Dushanbe,AFP case,,,,,,,,2010,Tajikistan: Dushanbe
KC880400,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,20-Apr-2010,2010-04-20,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880399,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,24-Apr-2010,2010-04-24,2010,day,Tajikistan: Dushanbe,,Tajikistan: Dushanbe,AFP case,,,,,,,,2010,Tajikistan: Dushanbe
KC880398,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,04-Apr-2010,2010-04-04,2010,day,Tajikistan: Rudaki,,Tajikistan: Rudaki,AFP case,,,,,,,,2010,Tajikistan: Rudaki
KC880397,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,05-Apr-2010,2010-04-05,2010,day,Tajikistan: Qabodiyon,,Tajikistan: Qabodiyon,AFP case,,,,,,,,2010,Tajikistan: Qabodiyon
KC880396,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,12-Feb-2010,2010-02-12,2010,day,Tajikistan: Rudaki,,Tajikistan: Rudaki,AFP case,,,,,,,,2010,Tajikistan: Rudaki
KC880395,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,19-Apr-2010,2010-04-19,2010,day,Tajikistan: Faizobod,,Tajikistan: Faizobod,AFP case,,,,,,,,2010,Tajikistan: Faizobod
KC880394,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,13-Mar-2010,2010-03-13,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880393,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,15-Mar-2010,2010-03-15,2010,day,Tajikistan: Shahrtuz,,Tajikistan: Shahrtuz,AFP case,,,,,,,,2010,Tajikistan: Shahrtuz
KC880392,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,14-May-2010,2010-05-14,2010,day,Tajikistan: Varzob,,Tajikistan: Varzob,AFP case,,,,,,,,2010,Tajikistan: Varzob
KC880391,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,03-Mar-2010,2010-03-03,2010,day,Tajikistan: Rudaki,,Tajikistan: Rudaki,AFP case,,,,,,,,2010,Tajikistan: Rudaki
KC880390,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,08-Apr-2010,2010-04-08,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880389,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,18-Mar-2010,2010-03-18,2010,day,Tajikistan: Rudaki,,Tajikistan: Rudaki,AFP case,,,,,,,,2010,Tajikistan: Rudaki
KC880388,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,05-Mar-2010,2010-03-05,2010,day,Tajikistan: Hisor,,Tajikistan: Hisor,AFP case,,,,,,,,2010,Tajikistan: Hisor
KC880387,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,12-Apr-2010,2010-04-12,2010,day,Tajikistan: Varzob,,Tajikistan: Varzob,AFP case,,,,,,,,2010,Tajikistan: Varzob
KC880386,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,10-May-2010,2010-05-10,2010,day,Tajikistan: Ayni,,Tajikistan: Ayni,AFP case,,,,,,,,2010,Tajikistan: Ayni
KC880385,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,04-Apr-2010,2010-04-04,2010,day,Tajikistan: Shahrtuz,,Tajikistan: Shahrtuz,AFP case,,,,,,,,2010,Tajikistan: Shahrtuz
KC880384,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,20-May-2010,2010-05-20,2010,day,Tajikistan: Vahdat,,Tajikistan: Vahdat,AFP case,,,,,,,,2010,Tajikistan: Vahdat
KC880383,The 2010 Outbreak of Poliomyelitis in Tajikistan: the Nature andSome Lessons,TJK 2010,wild,AFP,2010-05-01,10-Apr-2010,2010-04-10,2010,day,Tajikistan: Dushanbe,,Tajikistan: Dushanbe,AFP case,,,,,,,,2010,Tajikistan: Dushanbe
KC800683,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800682,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800681,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800680,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800679,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800678,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800677,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800676,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800675,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800674,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800673,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800672,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800671,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800670,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800669,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800668,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2009,,2009,year,India,,India,AFP case; feces,,,,,,,,2009,India
KC800667,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2008,,2008,year,India,,India,AFP case; feces,,,,,,,,2008,India
KC800666,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2008,,2008,year,India,,India,AFP case; feces,,,,,,,,2008,India
KC800665,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2008,,2008,year,India,,India,AFP case; feces,,,,,,,,2008,India
KC800664,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2008,,2008,year,India,,India,AFP case; feces,,,,,,,,2008,India
KC800663,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2008,,2008,year,India,,India,AFP case; feces,,,,,,,,2008,India
KC800662,VP1 sequence analysis of poliovirus type 1 isolated in India,India 2008-2009,wild,AFP,2009-05-01,2008,,2008,year,India,,India,AFP case; feces,,,,,,,,2008,India
